source,target,value
coldness,itch,1
coldness,lubricants,1
coldness,cocaine,1
coldness,tinnitus,1
coldness,cirrhosis,1
coldness,mammogram,1
coldness,spider,1
coldness,consciousness,1
coldness,graft,1
coldness,healing,1
coldness,scar,1
coldness,blister,1
coldness,menstrual,1
coldness,wine,1
coldness,head,1
coldness,lice,1
coldness,seizure,1
coldness,inhaler,1
coldness,bowel,1
coldness,methicillin,1
coldness,pneumonia,1
coldness,oil,1
coldness,smell,1
coldness,rotator,1
coldness,hunger,1
coldness,immunization,1
coldness,wart,1
coldness,pore,2
coldness,sciatica,1
coldness,narcolepsy,1
coldness,toe,2
coldness,laryngitis,2
coldness,back,1
coldness,herniated,1
coldness,vertigo,3
coldness,ribcage,1
coldness,vitamin,1
coldness,aids,1
coldness,sprain,2
coldness,aloe,1
coldness,diet,2
coldness,bruise,2
coldness,cat,1
coldness,amoxicillin,1
coldness,stroke,2
coldness,congestive,1
coldness,treadmill,1
coldness,tic,1
coldness,tennis,1
coldness,cooking,2
coldness,lotion,1
coldness,massage,1
coldness,strep,1
coldness,forearm,1
coldness,mononucleosis,1
coldness,pharyngitis,1
coldness,medicaid,1
coldness,premature,1
coldness,taste,1
coldness,dry,1
